word,dim_id,avg,var
risky,detailed vs big picture,-0.192307692,0.234689349
risky,Imaginative vs realistic,0.615384615,0.24260355
risky,certain vs flexible,-0.192307692,0.288535503
risky,positive vs Sceptic,0.038461538,0.363387574
risky,fun vs serious,0.576923077,0.254511834
risky,Stylish vs Dull,0.576923077,0.077588757
risky,clear vs vague,0.461538462,0.143195266
risky,direct vs diplomatic,0.576923077,0.216050296
risky,aggressive vs calm,1,0.130769231
risky,persistent vs laid back,0.615384615,0.165680473
risky,Social vs Individual,0.384615385,0.196449704
risky,Ambitious vs Contended,1.346153846,0.134393491
risky,Maturity,1.153846154,0.064201183
risky,Intelligence,1.307692308,0.064497041
risky,Athletic,0.730769231,0.044452663
risky,Attractive,0.653846154,0.057470414
robust,people-oriented vs task-oriented,-0.611111111,0.054989712
robust,process-focused vs output-focused,-0.194444444,0.089904835
robust,systematic vs Haphazard,0.472222222,0.052250514
robust,analytical vs intuitive,0.361111111,0.040522119
robust,detailed vs big picture,0.194444444,0.062127058
robust,Imaginative vs realistic,-0.222222222,0.040329218
robust,certain vs flexible,0.111111111,0.037860082
robust,positive vs Sceptic,0.333333333,0.026851852
robust,fun vs serious,-0.138888889,0.033114712
robust,Stylish vs Dull,0.055555556,0.016409465
robust,clear vs vague,0.388888889,0.040174897
robust,direct vs diplomatic,0.138888889,0.024781379
robust,aggressive vs calm,0.055555556,0.035853909
robust,persistent vs laid back,0.555555556,0.046502058
robust,Social vs Individual,-0.333333333,0.046296296
robust,Ambitious vs Contended,0.472222222,0.055028292
robust,Maturity,0.611111111,0.05776749
robust,Intelligence,0.444444444,0.030761317
robust,Athletic,0.083333333,0.006365741
robust,Attractive,0.222222222,0.020884774
rocking,people-oriented vs task-oriented,-0.166666667,0.09537037
rocking,process-focused vs output-focused,-0.666666667,0.114814815
rocking,systematic vs Haphazard,-0.5,0.102777778
rocking,analytical vs intuitive,-0.166666667,0.062037037
rocking,detailed vs big picture,-0.166666667,0.073148148
rocking,Imaginative vs realistic,0.277777778,0.108744856
rocking,certain vs flexible,0.333333333,0.064814815
rocking,positive vs Sceptic,-0.222222222,0.113374486
rocking,fun vs serious,0.277777778,0.130967078
rocking,Stylish vs Dull,0.111111111,0.032510288
rocking,clear vs vague,-0.611111111,0.061213992
rocking,direct vs diplomatic,0.833333333,0.067592593
rocking,aggressive vs calm,1.833333333,0.112037037
rocking,persistent vs laid back,0.666666667,0.053703704
rocking,Social vs Individual,0.055555556,0.147016461
rocking,Ambitious vs Contended,0.777777778,0.054115226
rocking,Maturity,0.277777778,0.014300412
rocking,Intelligence,0.5,0.025
rocking,Athletic,0.277777778,0.019855967
rocking,Attractive,0.222222222,0.013374486
rocklike,people-oriented vs task-oriented,0.487179487,0.068682884
rocklike,process-focused vs output-focused,-0.076923077,0.041814596
rocklike,systematic vs Haphazard,0.615384615,0.055621302
rocklike,analytical vs intuitive,0.333333333,0.027920228
rocklike,detailed vs big picture,0.179487179,0.042187158
rocklike,Imaginative vs realistic,-0.282051282,0.025421872
rocklike,certain vs flexible,-0.282051282,0.061319307
rocklike,positive vs Sceptic,0.564102564,0.060661845
rocklike,fun vs serious,0.282051282,0.035678282
rocklike,Stylish vs Dull,-0.102564103,0.022200307
rocklike,clear vs vague,0.615384615,0.042800789
rocklike,direct vs diplomatic,0.307692308,0.066469428
rocklike,aggressive vs calm,-0.461538462,0.05147929
rocklike,persistent vs laid back,0.282051282,0.04337059
rocklike,Social vs Individual,0.615384615,0.065877712
rocklike,Ambitious vs Contended,0.051282051,0.025421872
rocklike,Maturity,0.769230769,0.076331361
rocklike,Intelligence,0.58974359,0.041529695
rocklike,Athletic,0.051282051,0.002344948
rocklike,Attractive,0.179487179,0.013982029
romantic,people-oriented vs task-oriented,-0.331807082,0.22294858
romantic,process-focused vs output-focused,-1.240537241,0.240866046
romantic,systematic vs Haphazard,0.19017094,0.177217793
romantic,analytical vs intuitive,-0.804639805,0.292305614
romantic,detailed vs big picture,-1.390720391,0.313483752
romantic,Imaginative vs realistic,2.123931624,0.355041457
romantic,certain vs flexible,-0.414835165,0.266319612
romantic,positive vs Sceptic,1.581501832,0.125423703
romantic,fun vs serious,1.01953602,0.112030682
romantic,Stylish vs Dull,0.344932845,0.100556178
romantic,clear vs vague,0.485042735,0.233593807
romantic,direct vs diplomatic,0.631257631,0.157007134
romantic,aggressive vs calm,-0.349206349,0.13989355
romantic,persistent vs laid back,0.432234432,0.175794322
romantic,Social vs Individual,0.908424908,0.123717529
romantic,Ambitious vs Contended,1.494810745,0.162739187
romantic,Maturity,1.231074481,0.081346765
romantic,Intelligence,1.714285714,0.096343537
romantic,Athletic,0.347374847,0.027151698
romantic,Attractive,0.743284493,0.074016551
rooted,people-oriented vs task-oriented,-0.692307692,0.071597633
rooted,process-focused vs output-focused,-0.076923077,0.11617357
rooted,systematic vs Haphazard,1.179487179,0.127657243
rooted,analytical vs intuitive,0.615384615,0.053057199
rooted,detailed vs big picture,0.717948718,0.074994521
rooted,Imaginative vs realistic,-0.435897436,0.054678939
rooted,certain vs flexible,0.384615385,0.076134122
rooted,positive vs Sceptic,0.538461538,0.077120316
rooted,fun vs serious,-0.179487179,0.039623055
rooted,Stylish vs Dull,-0.256410256,0.025290379
rooted,clear vs vague,0.794871795,0.084527723
rooted,direct vs diplomatic,0.307692308,0.053648915
rooted,aggressive vs calm,-0.102564103,0.03502082
rooted,persistent vs laid back,0.564102564,0.06579005
rooted,Social vs Individual,0.102564103,0.032456717
rooted,Ambitious vs Contended,0.41025641,0.055204909
rooted,Maturity,0.692307692,0.066469428
rooted,Intelligence,0.435897436,0.041858426
rooted,Athletic,0.179487179,0.013982029
rooted,Attractive,0.153846154,0.013412229
rough,people-oriented vs task-oriented,-0.058831909,0.212176563
rough,process-focused vs output-focused,0.066809117,0.176810521
rough,systematic vs Haphazard,-1.021367521,0.410495628
rough,analytical vs intuitive,-0.402421652,0.16225917
rough,detailed vs big picture,-0.412250712,0.192878041
rough,Imaginative vs realistic,0.124786325,0.123963391
rough,certain vs flexible,0.323646724,0.216654613
rough,positive vs Sceptic,-0.895014245,0.269503531
rough,fun vs serious,-0.404843305,0.168850134
rough,Stylish vs Dull,-0.193589744,0.127621326
rough,clear vs vague,-0.69957265,0.266080573
rough,direct vs diplomatic,0.018091168,0.144623441
rough,aggressive vs calm,1.20982906,0.481402587
rough,persistent vs laid back,0.443589744,0.343575853
rough,Social vs Individual,-0.466809117,0.191777584
rough,Ambitious vs Contended,-0.27022792,0.168683476
rough,Maturity,-1.155555556,0.437919192
rough,Intelligence,-0.802279202,0.23134581
rough,Athletic,-0.302421652,0.050001864
rough,Attractive,-0.745299145,0.192495166
roused,people-oriented vs task-oriented,-0.037274454,0.062833777
roused,process-focused vs output-focused,-0.020655271,0.044222052
roused,systematic vs Haphazard,-0.393755935,0.103712782
roused,analytical vs intuitive,-0.3834283,0.071110597
roused,detailed vs big picture,-0.137939221,0.068516445
roused,Imaginative vs realistic,0.137939221,0.075077725
roused,certain vs flexible,0.289529915,0.097013817
roused,positive vs Sceptic,-0.278015195,0.069199994
roused,fun vs serious,-0.010802469,0.040369743
roused,Stylish vs Dull,0.086063628,0.045524156
roused,clear vs vague,-0.385208927,0.105385742
roused,direct vs diplomatic,0.041904084,0.058129799
roused,aggressive vs calm,1.031101614,0.499471382
roused,persistent vs laid back,0.276115859,0.113252306
roused,Social vs Individual,-0.111704653,0.074912513
roused,Ambitious vs Contended,0.124050332,0.080456894
roused,Maturity,-0.471866097,0.165333507
roused,Intelligence,-0.139245014,0.049409098
roused,Athletic,-0.137583096,0.035699507
roused,Attractive,-0.183048433,0.053882282
rousing,people-oriented vs task-oriented,0.119069423,0.069415883
rousing,process-focused vs output-focused,-0.266614338,0.067297575
rousing,systematic vs Haphazard,0.042022792,0.063451401
rousing,analytical vs intuitive,0.074815396,0.052422498
rousing,detailed vs big picture,-0.087824874,0.059118902
rousing,Imaginative vs realistic,0.059516542,0.046338829
rousing,certain vs flexible,0.005051166,0.033305697
rousing,positive vs Sceptic,0.251184662,0.072549723
rousing,fun vs serious,0.341422466,0.060006517
rousing,Stylish vs Dull,0.151513169,0.032158737
rousing,clear vs vague,0.084459852,0.060056949
rousing,direct vs diplomatic,0.189335136,0.038582613
rousing,aggressive vs calm,0.355456713,0.087295128
rousing,persistent vs laid back,0.064822083,0.043614169
rousing,Social vs Individual,0.280437816,0.06435415
rousing,Ambitious vs Contended,0.390560498,0.049528934
rousing,Maturity,0.326850398,0.0385887
rousing,Intelligence,0.371467818,0.032655313
rousing,Athletic,0.181166056,0.014637076
rousing,Attractive,0.271607361,0.026263729
rugged,people-oriented vs task-oriented,-0.333333333,0.094586895
rugged,process-focused vs output-focused,-0.256410256,0.074008328
rugged,systematic vs Haphazard,0.282051282,0.048498795
rugged,analytical vs intuitive,0.076923077,0.041814596
rugged,detailed vs big picture,-0.153846154,0.051873767
rugged,Imaginative vs realistic,-0.179487179,0.039623055
rugged,certain vs flexible,-0.205128205,0.047775586
rugged,positive vs Sceptic,0.717948718,0.062174008
rugged,fun vs serious,0.538461538,0.038658777
rugged,Stylish vs Dull,0.256410256,0.022726277
rugged,clear vs vague,0.461538462,0.043786982
rugged,direct vs diplomatic,0.230769231,0.027613412
rugged,aggressive vs calm,0.384615385,0.042800789
rugged,persistent vs laid back,0.641025641,0.064475126
rugged,Social vs Individual,0.435897436,0.07519176
rugged,Ambitious vs Contended,0.641025641,0.064475126
rugged,Maturity,0.282051282,0.025421872
rugged,Intelligence,0.282051282,0.027985974
rugged,Athletic,0.641025641,0.069603331
rugged,Attractive,0.282051282,0.030550077
rustic,people-oriented vs task-oriented,-0.388888889,0.05936214
rustic,process-focused vs output-focused,-0.111111111,0.038065844
rustic,systematic vs Haphazard,0.666666667,0.059259259
rustic,analytical vs intuitive,0.5,0.041666667
rustic,detailed vs big picture,0,0.072222222
rustic,Imaginative vs realistic,-0.555555556,0.073868313
rustic,certain vs flexible,-0.111111111,0.032510288
rustic,positive vs Sceptic,0.5,0.030555556
rustic,fun vs serious,0.333333333,0.042592593
rustic,Stylish vs Dull,-2.222222222,0.226337449
rustic,clear vs vague,0.777777778,0.115226337
rustic,direct vs diplomatic,0.833333333,0.062037037
rustic,aggressive vs calm,-1.111111111,0.089917695
rustic,persistent vs laid back,-0.555555556,0.051646091
rustic,Social vs Individual,-0.166666667,0.09537037
rustic,Ambitious vs Contended,-0.555555556,0.101646091
rustic,Maturity,1.222222222,0.072633745
rustic,Intelligence,0.555555556,0.040534979
rustic,Athletic,0.166666667,0.012037037
rustic,Attractive,0.277777778,0.019855967
safe,people-oriented vs task-oriented,0.022676768,0.158032864
safe,process-focused vs output-focused,0.039224294,0.125025999
safe,systematic vs Haphazard,0.434057239,0.107453421
safe,analytical vs intuitive,0.271765087,0.162495426
safe,detailed vs big picture,0.200304325,0.122549688
safe,Imaginative vs realistic,-0.411565657,0.140429413
safe,certain vs flexible,0.137988863,0.137257053
safe,positive vs Sceptic,0.761746957,0.243608679
safe,fun vs serious,0.087311577,0.09095879
safe,Stylish vs Dull,-0.006635587,0.057560238
safe,clear vs vague,0.576059311,0.131736148
safe,direct vs diplomatic,0.082794613,0.124303822
safe,aggressive vs calm,-0.443117068,0.104933639
safe,persistent vs laid back,0.048851334,0.095036955
safe,Social vs Individual,0.30460373,0.102720393
safe,Ambitious vs Contended,-0.091502202,0.074568415
safe,Maturity,0.540924631,0.079364431
safe,Intelligence,0.307242942,0.06201165
safe,Athletic,0.116067081,0.014676682
safe,Attractive,0.178403263,0.021630921
sage,people-oriented vs task-oriented,0.068764309,0.06845599
sage,process-focused vs output-focused,-0.083841766,0.128460932
sage,systematic vs Haphazard,0.395426015,0.08291709
sage,analytical vs intuitive,0.214849473,0.09674232
sage,detailed vs big picture,-0.125362485,0.099114831
sage,Imaginative vs realistic,-0.170715049,0.143316646
sage,certain vs flexible,-0.129256334,0.117847079
sage,positive vs Sceptic,0.418194826,0.136686777
sage,fun vs serious,0.27574214,0.084151648
sage,Stylish vs Dull,-0.090912126,0.046992655
sage,clear vs vague,0.461278045,0.16247063
sage,direct vs diplomatic,-0.004911668,0.052751295
sage,aggressive vs calm,-0.486117788,0.159727978
sage,persistent vs laid back,-0.117015797,0.067950604
sage,Social vs Individual,0.244533158,0.125877669
sage,Ambitious vs Contended,0.07088866,0.171602077
sage,Maturity,0.837808112,0.220700327
sage,Intelligence,0.716285104,0.1711451
sage,Athletic,0.127306548,0.025488975
sage,Attractive,0.31354739,0.083409754
saint,people-oriented vs task-oriented,-0.111111111,0.057304527
saint,process-focused vs output-focused,-0.222222222,0.026440329
saint,systematic vs Haphazard,0.527777778,0.050398663
saint,analytical vs intuitive,0.333333333,0.046296296
saint,detailed vs big picture,-0.027777778,0.0374357
saint,Imaginative vs realistic,-0.472222222,0.05780607
saint,certain vs flexible,0,0.044444444
saint,positive vs Sceptic,0.25,0.040625
saint,fun vs serious,0.055555556,0.019187243
saint,Stylish vs Dull,-0.111111111,0.035082305
saint,clear vs vague,0.583333333,0.04525463
saint,direct vs diplomatic,0.055555556,0.027520576
saint,aggressive vs calm,-0.611111111,0.102211934
saint,persistent vs laid back,-0.027777778,0.017991255
saint,Social vs Individual,0.083333333,0.031365741
saint,Ambitious vs Contended,0.083333333,0.039699074
saint,Maturity,0.833333333,0.075462963
saint,Intelligence,0.444444444,0.03909465
saint,Athletic,0.055555556,0.002520576
saint,Attractive,0.194444444,0.014904835
salubrious,people-oriented vs task-oriented,-0.083333333,0.048032407
salubrious,process-focused vs output-focused,-0.333333333,0.062962963
salubrious,systematic vs Haphazard,-0.25,0.054513889
salubrious,analytical vs intuitive,-0.083333333,0.031365741
salubrious,detailed vs big picture,-0.083333333,0.036921296
salubrious,Imaginative vs realistic,0.138888889,0.055336934
salubrious,certain vs flexible,0.166666667,0.033796296
salubrious,positive vs Sceptic,-0.111111111,0.057304527
salubrious,fun vs serious,0.138888889,0.066448045
salubrious,Stylish vs Dull,0.055555556,0.016409465
salubrious,clear vs vague,-0.305555556,0.035275206
salubrious,direct vs diplomatic,0.416666667,0.042476852
salubrious,aggressive vs calm,0.916666667,0.098032407
salubrious,persistent vs laid back,0.333333333,0.032407407
salubrious,Social vs Individual,0.027777778,0.073546811
salubrious,Ambitious vs Contended,0.388888889,0.034619342
salubrious,Maturity,0.138888889,0.008114712
salubrious,Intelligence,0.25,0.015625
salubrious,Athletic,0.138888889,0.01089249
salubrious,Attractive,0.111111111,0.007304527
sane,people-oriented vs task-oriented,-0.067630385,0.098200462
sane,process-focused vs output-focused,-0.095582592,0.115224979
sane,systematic vs Haphazard,0.923805163,0.181178204
sane,analytical vs intuitive,0.521258503,0.130589133
sane,detailed vs big picture,-0.130150009,0.084288903
